iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
MMR,Asia,Myanmar,2020-07-26,349.0,3.0,1.143,6.0,0.0,0.0,6.414,0.055,0.021,0.11,0.0,0.0,899.0,111425.0,2.048,0.017,1077.0,0.02,942.375,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-07-27,350.0,1.0,1.286,6.0,0.0,0.0,6.433,0.018,0.024,0.11,0.0,0.0,956.0,112381.0,2.065,0.018,1072.0,0.02,833.778,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-07-28,350.0,0.0,1.286,6.0,0.0,0.0,6.433,0.0,0.024,0.11,0.0,0.0,1117.0,113498.0,2.086,0.021,1123.0,0.021,873.444,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-07-29,351.0,1.0,1.429,6.0,0.0,0.0,6.451,0.018,0.026,0.11,0.0,0.0,2203.0,115701.0,2.126,0.04,1290.0,0.024,903.0,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-07-30,353.0,2.0,1.429,6.0,0.0,0.0,6.488,0.037,0.026,0.11,0.0,0.0,819.0,116520.0,2.142,0.015,1227.0,0.023,858.9,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-07-31,353.0,0.0,1.429,6.0,0.0,0.0,6.488,0.0,0.026,0.11,0.0,0.0,699.0,117219.0,2.154,0.013,1126.0,0.021,788.2,0.001,samples tested,76.85,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-01,353.0,0.0,1.0,6.0,0.0,0.0,6.488,0.0,0.018,0.11,0.0,0.0,908.0,118127.0,2.171,0.017,1086.0,0.02,1086.0,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-02,353.0,0.0,0.571,6.0,0.0,0.0,6.488,0.0,0.011,0.11,0.0,0.0,1015.0,119142.0,2.19,0.019,1102.0,0.02,1928.5,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-03,353.0,0.0,0.429,6.0,0.0,0.0,6.488,0.0,0.008,0.11,0.0,0.0,1150.0,120292.0,2.211,0.021,1130.0,0.021,2636.667,0.0,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-04,355.0,2.0,0.714,6.0,0.0,0.0,6.525,0.037,0.013,0.11,0.0,0.0,540.0,120832.0,2.221,0.01,1048.0,0.019,1467.2,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-05,356.0,1.0,0.714,6.0,0.0,0.0,6.543,0.018,0.013,0.11,0.0,0.0,1458.0,122290.0,2.248,0.027,941.0,0.017,1317.4,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-06,357.0,1.0,0.571,6.0,0.0,0.0,6.561,0.018,0.011,0.11,0.0,0.0,1151.0,123441.0,2.269,0.021,989.0,0.018,1730.75,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-07,359.0,2.0,0.857,6.0,0.0,0.0,6.598,0.037,0.016,0.11,0.0,0.0,1324.0,124765.0,2.293,0.024,1078.0,0.02,1257.667,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-08,359.0,0.0,0.857,6.0,0.0,0.0,6.598,0.0,0.016,0.11,0.0,0.0,1062.0,125827.0,2.313,0.02,1100.0,0.02,1283.333,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-09,359.0,0.0,0.857,6.0,0.0,0.0,6.598,0.0,0.016,0.11,0.0,0.0,1001.0,126828.0,2.331,0.018,1098.0,0.02,1281.0,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-10,360.0,1.0,1.0,6.0,0.0,0.0,6.616,0.018,0.018,0.11,0.0,0.0,898.0,127726.0,2.347,0.017,1062.0,0.02,1062.0,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-11,360.0,0.0,0.714,6.0,0.0,0.0,6.616,0.0,0.013,0.11,0.0,0.0,1075.0,128801.0,2.367,0.02,1138.0,0.021,1593.2,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-12,360.0,0.0,0.571,6.0,0.0,0.0,6.616,0.0,0.011,0.11,0.0,0.0,1738.0,130539.0,2.399,0.032,1178.0,0.022,2061.5,0.0,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-13,361.0,1.0,0.571,6.0,0.0,0.0,6.635,0.018,0.011,0.11,0.0,0.0,1760.0,132299.0,2.432,0.032,1265.0,0.023,2213.75,0.0,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-14,369.0,8.0,1.429,6.0,0.0,0.0,6.782,0.147,0.026,0.11,0.0,0.0,1736.0,134035.0,2.463,0.032,1324.0,0.024,926.8,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-15,374.0,5.0,2.143,6.0,0.0,0.0,6.874,0.092,0.039,0.11,0.0,0.0,1367.0,135402.0,2.489,0.025,1368.0,0.025,638.4,0.002,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-16,374.0,0.0,2.143,6.0,0.0,0.0,6.874,0.0,0.039,0.11,0.0,0.0,751.0,136153.0,2.502,0.014,1332.0,0.024,621.6,0.002,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-17,375.0,1.0,2.143,6.0,0.0,0.0,6.892,0.018,0.039,0.11,0.0,0.0,1596.0,137749.0,2.532,0.029,1432.0,0.026,668.2669999999999,0.001,samples tested,74.07,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-18,376.0,1.0,2.286,6.0,0.0,0.0,6.911,0.018,0.042,0.11,0.0,0.0,1765.0,139514.0,2.564,0.032,1530.0,0.028,669.375,0.001,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-19,379.0,3.0,2.714,6.0,0.0,0.0,6.966,0.055,0.05,0.11,0.0,0.0,1530.0,141044.0,2.592,0.028,1501.0,0.028,553.0,0.002,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-20,396.0,17.0,5.0,6.0,0.0,0.0,7.278,0.312,0.092,0.11,0.0,0.0,1472.0,142516.0,2.619,0.027,1460.0,0.027,292.0,0.003,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-21,409.0,13.0,5.714,6.0,0.0,0.0,7.517,0.239,0.105,0.11,0.0,0.0,1538.0,144054.0,2.648,0.028,1431.0,0.026,250.425,0.004,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-22,435.0,26.0,8.714,6.0,0.0,0.0,7.995,0.478,0.16,0.11,0.0,0.0,1113.0,145167.0,2.668,0.02,1395.0,0.026,160.082,0.006,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-23,444.0,9.0,10.0,6.0,0.0,0.0,8.16,0.165,0.184,0.11,0.0,0.0,870.0,146037.0,2.684,0.016,1412.0,0.026,141.2,0.0069999999999999,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-24,463.0,19.0,12.571,6.0,0.0,0.0,8.509,0.349,0.231,0.11,0.0,0.0,1783.0,147820.0,2.717,0.033,1439.0,0.026,114.466,0.009,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-25,474.0,11.0,14.0,6.0,0.0,0.0,8.712,0.202,0.257,0.11,0.0,0.0,2041.0,149861.0,2.754,0.038,1478.0,0.027,105.571,0.009,samples tested,77.78,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-26,504.0,30.0,17.857,6.0,0.0,0.0,9.263,0.551,0.328,0.11,0.0,0.0,2078.0,151939.0,2.792,0.038,1556.0,0.029,87.13600000000001,0.011,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-27,586.0,82.0,27.143,6.0,0.0,0.0,10.77,1.507,0.499,0.11,0.0,0.0,1882.0,153821.0,2.827,0.035,1615.0,0.03,59.5,0.017,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-28,628.0,42.0,31.286,6.0,0.0,0.0,11.542,0.772,0.575,0.11,0.0,0.0,2221.0,156042.0,2.868,0.041,1713.0,0.031,54.753,0.018,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-29,656.0,28.0,31.571,6.0,0.0,0.0,12.057,0.515,0.58,0.11,0.0,0.0,1801.0,157843.0,2.901,0.033,1811.0,0.033,57.362,0.017,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-30,749.0,93.0,43.571,6.0,0.0,0.0,13.766,1.709,0.801,0.11,0.0,0.0,2413.0,160256.0,2.945,0.044,2031.0,0.037,46.613,0.021,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-08-31,787.0,38.0,46.286,6.0,0.0,0.0,14.464,0.698,0.851,0.11,0.0,0.0,1912.0,162168.0,2.98,0.035,2050.0,0.038,44.29,0.023,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-01,887.0,100.0,59.0,6.0,0.0,0.0,16.302,1.838,1.084,0.11,0.0,0.0,2098.0,164266.0,3.019,0.039,2058.0,0.038,34.881,0.0289999999999999,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-02,938.0,51.0,62.0,6.0,0.0,0.0,17.24,0.937,1.14,0.11,0.0,0.0,2167.0,166433.0,3.059,0.04,2071.0,0.038,33.403,0.03,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-03,1058.0,120.0,67.429,6.0,0.0,0.0,19.445,2.205,1.239,0.11,0.0,0.0,2468.0,168901.0,3.104,0.045,2154.0,0.04,31.945,0.031,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-04,1133.0,75.0,72.143,7.0,1.0,0.143,20.823,1.378,1.326,0.129,0.018,0.003,2830.0,171731.0,3.156,0.052,2241.0,0.041,31.063,0.032,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-05,1216.0,83.0,80.0,7.0,0.0,0.143,22.349,1.525,1.47,0.129,0.0,0.003,2979.0,174710.0,3.211,0.055,2410.0,0.044,30.125,0.033,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-06,1319.0,103.0,81.429,8.0,1.0,0.286,24.242,1.893,1.497,0.147,0.018,0.005,2232.0,176942.0,3.252,0.041,2384.0,0.044,29.277,0.034,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-07,1464.0,145.0,96.714,8.0,0.0,0.286,26.907,2.665,1.778,0.147,0.0,0.005,2529.0,179471.0,3.299,0.046,2472.0,0.045,25.56,0.039,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-08,1610.0,146.0,103.286,8.0,0.0,0.286,29.59,2.683,1.898,0.147,0.0,0.005,2852.0,182323.0,3.351,0.052,2580.0,0.047,24.979,0.04,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
MMR,Asia,Myanmar,2020-09-09,1807.0,197.0,124.143,12.0,4.0,0.857,33.211,3.621,2.282,0.221,0.074,0.016,3151.0,185474.0,3.409,0.058,2720.0,0.05,21.91,0.046,samples tested,81.48,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.578
NPL,Asia,Nepal,2020-03-24,2.0,1.0,0.143,0.0,0.0,0.0,0.069,0.034,0.005,0.0,0.0,0.0,1.0,610.0,0.021,0.0,16.0,0.001,112.0,0.009,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-25,3.0,1.0,0.286,0.0,0.0,0.0,0.103,0.034,0.01,0.0,0.0,0.0,77.0,687.0,0.024,0.003,25.0,0.001,87.5,0.011,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-26,3.0,0.0,0.286,0.0,0.0,0.0,0.103,0.0,0.01,0.0,0.0,0.0,71.0,758.0,0.026,0.002,33.0,0.001,115.5,0.009,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-27,3.0,0.0,0.286,0.0,0.0,0.0,0.103,0.0,0.01,0.0,0.0,0.0,44.0,802.0,0.028,0.002,37.0,0.001,129.5,0.008,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-28,3.0,0.0,0.286,0.0,0.0,0.0,0.103,0.0,0.01,0.0,0.0,0.0,73.0,875.0,0.03,0.003,45.0,0.002,157.5,0.006,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-29,5.0,2.0,0.571,0.0,0.0,0.0,0.172,0.069,0.02,0.0,0.0,0.0,42.0,917.0,0.031,0.001,49.0,0.002,85.75,0.012,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-30,5.0,0.0,0.571,0.0,0.0,0.0,0.172,0.0,0.02,0.0,0.0,0.0,76.0,993.0,0.034,0.003,55.0,0.002,96.25,0.01,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-03-31,5.0,0.0,0.429,0.0,0.0,0.0,0.172,0.0,0.015,0.0,0.0,0.0,67.0,1060.0,0.036,0.002,64.0,0.002,149.333,0.0069999999999999,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-01,5.0,0.0,0.286,0.0,0.0,0.0,0.172,0.0,0.01,0.0,0.0,0.0,85.0,1145.0,0.039,0.003,65.0,0.002,227.5,0.004,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-02,5.0,0.0,0.286,0.0,0.0,0.0,0.172,0.0,0.01,0.0,0.0,0.0,40.0,1185.0,0.041,0.001,61.0,0.002,213.5,0.005,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-03,5.0,0.0,0.286,0.0,0.0,0.0,0.172,0.0,0.01,0.0,0.0,0.0,123.0,1308.0,0.045,0.004,72.0,0.002,252.0,0.004,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-04,6.0,1.0,0.429,0.0,0.0,0.0,0.206,0.034,0.015,0.0,0.0,0.0,213.0,1521.0,0.052,0.007,92.0,0.003,214.667,0.005,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-05,6.0,0.0,0.143,0.0,0.0,0.0,0.206,0.0,0.005,0.0,0.0,0.0,121.0,1642.0,0.056,0.004,104.0,0.004,728.0,0.001,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-06,9.0,3.0,0.571,0.0,0.0,0.0,0.309,0.103,0.02,0.0,0.0,0.0,248.0,1890.0,0.065,0.009,128.0,0.004,224.0,0.004,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-07,9.0,0.0,0.571,0.0,0.0,0.0,0.309,0.0,0.02,0.0,0.0,0.0,232.0,2122.0,0.073,0.008,152.0,0.005,266.0,0.004,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-08,9.0,0.0,0.571,0.0,0.0,0.0,0.309,0.0,0.02,0.0,0.0,0.0,244.0,2366.0,0.081,0.008,174.0,0.006,304.5,0.003,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-09,9.0,0.0,0.571,0.0,0.0,0.0,0.309,0.0,0.02,0.0,0.0,0.0,529.0,2895.0,0.099,0.018,244.0,0.008,427.0,0.002,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-10,9.0,0.0,0.571,0.0,0.0,0.0,0.309,0.0,0.02,0.0,0.0,0.0,630.0,3525.0,0.121,0.022,317.0,0.011,554.75,0.002,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-11,9.0,0.0,0.429,0.0,0.0,0.0,0.309,0.0,0.015,0.0,0.0,0.0,901.0,4426.0,0.152,0.031,415.0,0.014,968.333,0.001,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-12,9.0,0.0,0.429,0.0,0.0,0.0,0.309,0.0,0.015,0.0,0.0,0.0,758.0,5184.0,0.178,0.026,506.0,0.017,1180.667,0.001,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-13,12.0,3.0,0.429,0.0,0.0,0.0,0.412,0.103,0.015,0.0,0.0,0.0,507.0,5691.0,0.195,0.017,543.0,0.019,1267.0,0.001,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-14,14.0,2.0,0.714,0.0,0.0,0.0,0.48,0.069,0.025,0.0,0.0,0.0,608.0,6299.0,0.216,0.021,597.0,0.02,835.8,0.001,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-15,16.0,2.0,1.0,0.0,0.0,0.0,0.549,0.069,0.034,0.0,0.0,0.0,572.0,6871.0,0.236,0.02,644.0,0.022,644.0,0.002,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-16,16.0,0.0,1.0,0.0,0.0,0.0,0.549,0.0,0.034,0.0,0.0,0.0,369.0,7240.0,0.248,0.013,621.0,0.021,621.0,0.002,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-17,16.0,0.0,1.0,0.0,0.0,0.0,0.549,0.0,0.034,0.0,0.0,0.0,218.0,7458.0,0.256,0.007,562.0,0.019,562.0,0.002,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-18,30.0,14.0,3.0,0.0,0.0,0.0,1.03,0.48,0.103,0.0,0.0,0.0,555.0,8013.0,0.275,0.019,512.0,0.018,170.667,0.006,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-19,31.0,1.0,3.143,0.0,0.0,0.0,1.064,0.034,0.108,0.0,0.0,0.0,68.0,8081.0,0.277,0.002,414.0,0.014,131.727,0.008,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-20,31.0,0.0,2.714,0.0,0.0,0.0,1.064,0.0,0.093,0.0,0.0,0.0,333.0,8414.0,0.289,0.011,389.0,0.013,143.316,0.0069999999999999,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-21,31.0,0.0,2.429,0.0,0.0,0.0,1.064,0.0,0.083,0.0,0.0,0.0,349.0,8763.0,0.301,0.012,352.0,0.012,144.941,0.0069999999999999,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-22,42.0,11.0,3.714,0.0,0.0,0.0,1.441,0.378,0.127,0.0,0.0,0.0,251.0,9014.0,0.309,0.009,306.0,0.011,82.385,0.012,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-23,45.0,3.0,4.143,0.0,0.0,0.0,1.544,0.103,0.142,0.0,0.0,0.0,186.0,9200.0,0.316,0.006,280.0,0.01,67.586,0.015,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
NPL,Asia,Nepal,2020-04-24,48.0,3.0,4.571,0.0,0.0,0.0,1.647,0.103,0.157,0.0,0.0,0.0,202.0,9402.0,0.323,0.007,278.0,0.01,60.812,0.016,tests performed,96.3,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
